timestamp (swe),latitude truck,longitude truck,heading truck,latitude trailer,longitude trailer,heading trailer,angle sensor,roadWheelAngle,steeringWheelAngle,heading diff,truck_sensor_x,truck_sensor_y,trailer_sensor_x,trailer_sensor_y,normalized heading trailer,normalized heading truck,kingpin_y,kingpin_x,trailer_y,trailer_x,trailer_COG_y,trailer_COG_x
2024-10-02 11:21:49.332924,57.771519112805,12.743485603319565,-18.828137993132273,57.77143291337847,12.743549626013065,-23.00794150298466,1.254790052585463,0.492192393,10.025414063,4.179803509852388,107.06395741851674,105.93695563594042,101.7458471703549,97.04943988508639,27.147814254539288,31.327617764391675,103.88685568762612,105.81612321401612,96.91596503482383,101.67740402352935,92.15549281430788,104.08223016110168
2024-10-02 11:21:49.366258,57.771519031250165,12.743485735822498,-18.737897140398957,57.7714328216313,12.743549697434133,-23.00670009442864,1.3206900525854621,0.492192393,10.025414063,4.268802954029685,107.06205904159026,105.92508371907708,101.74074611409141,97.03963790855649,27.149055663095307,31.417858617124992,103.8769516515864,105.81099747871005,96.9061645412601,101.67230007532682,92.14562634674463,104.07703116334035
2024-10-02 11:21:49.399591,57.7715189328106,12.743485893992775,-18.632401286370694,57.77143271386012,12.743549781625276,-23.005272474588722,1.4305400525855134,0.492192393,10.025414063,4.372871188218028,107.05970020488603,105.9108347005239,101.73476544708564,97.02811042514611,27.150483282935227,31.523354471153255,103.86500962062358,105.8048696416422,96.89463876333829,101.66631608263089,92.13372752149215,104.07081907545523
2024-10-02 11:21:49.432924,57.7715188308407,12.743486055343567,-18.52704867179128,57.77143260473523,12.743549866704534,-23.004427361841007,1.5404900525854828,0.492133642,10.025414063,4.477378690049726,107.05716159606798,105.89618872527372,101.72870318664293,97.0164458990445,27.151328395682942,31.628707085732668,103.8526744222393,105.79857139536969,96.88297524687933,101.66025185348862,92.12141790072155,104.06447095546041
2024-10-02 11:21:49.466258,57.771518742085334,12.743486193753533,-18.434535086470955,57.77143251047867,12.743549940800134,-23.003090460318983,1.606390052585482,0.492133642,10.025414063,4.568555373848028,107.05487440147205,105.88353371617458,101.72349015123272,97.00634282294222,27.152665297204965,31.721220671052993,103.84205427977318,105.79298624844493,96.87287376801115,101.65503570378183,92.11083822151947,104.05880691302221
2024-10-02 11:21:49.499591,57.77151864095025,12.74348635105915,-18.326055077259177,57.771432398998854,12.743550028301575,-23.002350389833744,1.7272400525855005,0.492133642,10.025414063,4.676295312574567,107.05225252765051,105.86913233271714,101.71731945473773,96.99439974674681,27.153405367690205,31.82970068026477,103.83004572884731,105.78650143761797,96.86093157603015,101.64886328331725,92.09885207069208,104.05227842829916
2024-10-02 11:21:49.532924,57.771518542677136,12.743486506515,-18.21581799747597,57.77143228521654,12.743550117867665,-23.00184905176332,1.8480900525854622,0.4921532256666667,10.025414063,4.786031054287349,107.04980421991208,105.85501940559041,101.71103113995107,96.98219821769486,27.15390670576063,31.93993776004798,103.81837187943508,105.78013227243693,96.84873064597481,101.64257380068673,92.0871933958606,104.04587967774003
2024-10-02 11:21:49.566258,57.77151845906079,12.743486639566834,-18.121088975347593,57.771432186816405,12.743550195475132,-23.001237896781333,1.9139900525854614,0.492192393,10.025414063,4.88014892143374,107.04775089678586,105.8429755719016,101.70559865996387,96.97163935243287,27.154517860742615,32.03466678217636,103.80843001934174,105.77471342893233,96.83817251093204,101.63713989704931,92.07727003465398,104.04042476843024
2024-10-02 11:21:49.599591,57.77151836091828,12.743486796762374,-18.00875105031594,57.7714320710597,12.743550286427475,-23.001849051763237,2.045840052585504,0.492192393,10.025414063,4.993098001447297,107.04538017870637,105.82879231890189,101.6991948141223,96.9592337841509,27.15390670576071,32.14700470720801,103.79674667748425,105.76835609467524,96.82576621243085,101.63073747485794,92.06556819390977,104.03410349997833
2024-10-02 11:21:49.632924,57.771518258786436,12.743486959346066,-17.896909688706614,57.7714319543991,12.743550378138067,-23.002727587048984,2.1556900525854985,0.492192393,10.025414063,5.105817898342369,107.04287484061172,105.814078382776,101.69274279822723,96.94672914712673,27.153028170474965,32.258846068817334,103.78452936214194,105.76188663893173,96.81326052574317,101.62428750547369,92.05332428709183,104.02768588917543
2024-10-02 11:21:49.666258,57.771518167809724,12.743487101769299,-17.798227257791623,57.771431853136995,12.7435504575281,-23.00297586875999,2.243590052585489,0.49214832975,10.025414063,5.204748610968366,107.04055137774074,105.80108151147897,101.68713418601368,96.93588490191561,27.15277988876396,32.357528499732325,103.77374178869243,105.7560695178409,96.8024159838937,101.6186794716248,92.04252919880415,104.02188341998952
